2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200
7,13,20,28,37,47,58,68,79,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,24,33,43,54,66,78,91,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,23,31,40,50,60,71,81,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,23,35,47,60,73,86,101,115,132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,25,34,43,53,64,75,88,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,23,34,45,57,68,80,92,104,119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,22,29,36,45,55,64,73,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,17,23,28,34,41,46,53,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,24,33,44,55,67,80,93,108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,13,20,27,35,43,51,59,67,74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,22,30,38,46,56,64,73,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,28,36,45,53,63,72,81,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,8,13,19,25,34,43,51,61,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,26,31,37,43,50,57,63,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,22,33,46,60,74,89,106,123,142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,23,32,41,50,59,70,80,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,13,20,26,33,42,50,60,70,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,25,36,48,61,75,88,102,114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,27,40,50,64,76,90,105,117,138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,28,36,46,56,66,77,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,23,33,42,51,60,71,82,92,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,18,24,30,37,44,51,58,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,20,29,37,47,56,65,74,83,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,20,29,38,48,58,68,79,90,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,18,27,36,45,55,66,78,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,18,26,34,43,52,61,70,78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,18,26,34,42,51,61,70,80,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,19,29,40,52,65,79,94,107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,18,25,32,40,49,58,67,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,16,21,25,30,36,40,45,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,20,28,35,43,50,57,65,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,28,36,45,55,65,74,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,15,20,25,33,41,47,55,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,23,31,40,53,66,80,95,111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,29,41,54,68,84,99,114,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,8,12,19,26,35,44,53,64,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,20,27,35,43,53,61,71,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,27,41,56,71,86,103,120,134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,22,34,46,58,70,84,97,107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,33,42,50,59,67,76,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,19,26,34,43,53,62,72,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,27,36,46,57,68,80,91,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,23,32,41,51,61,72,82,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,8,13,21,28,37,47,57,67,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,29,39,51,63,76,89,102,118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,21,32,41,51,63,76,89,102,119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,13,20,27,34,43,51,59,68,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,9,12,16,18,23,29,33,38,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,6,11,18,26,36,46,56,69,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,27,36,45,55,67,78,90,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,30,38,47,57,66,76,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,33,43,54,66,80,94,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,18,26,35,45,55,65,76,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,18,28,37,48,58,69,81,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,22,32,42,54,66,78,90,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,33,43,53,64,74,86,98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,23,36,49,63,78,94,111,126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,20,29,36,45,54,64,74,84,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,19,29,38,48,57,67,78,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,22,28,35,43,51,59,68,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,20,25,32,39,47,55,63,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,17,24,30,38,45,52,59,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,17,23,30,38,46,54,63,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,18,23,29,35,42,48,55,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,28,40,54,68,83,100,118,137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,13,18,23,27,32,38,41,45,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,28,43,57,73,89,106,125,143,166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,19,26,33,41,49,57,65,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,20,27,35,44,54,63,74,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,23,30,38,47,56,66,74,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,13,19,25,32,39,48,55,63,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,6,12,15,20,25,28,33,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,17,23,28,35,42,47,54,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,27,33,41,48,56,63,70,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,25,34,46,57,70,83,97,112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,8,13,21,28,37,45,53,62,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,23,29,35,42,49,56,63,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,19,28,37,48,59,70,83,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,21,32,43,55,66,79,92,105,121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,7,11,15,20,27,34,40,49,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,14,22,32,42,53,65,78,92,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,26,32,40,47,54,62,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,26,35,44,54,65,76,87,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,11,17,25,34,44,54,63,74,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,23,30,37,45,53,60,67,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,26,32,39,47,56,64,72,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,15,17,18,22,25,27,30,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,27,34,41,50,58,66,74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,25,31,39,47,56,64,72,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,17,25,34,44,53,63,74,85,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,25,33,41,49,58,67,75,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,20,26,33,42,51,60,69,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,18,28,41,56,71,87,104,122,139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,27,35,43,52,62,72,81,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,13,21,29,38,48,57,68,78,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,20,29,37,47,57,68,79,89,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,10,16,24,31,40,49,58,69,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,24,31,38,47,57,67,77,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,13,20,28,37,46,57,67,78,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,11,18,29,40,51,63,75,88,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,20,28,36,47,57,68,80,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,21,30,36,44,52,62,70,78,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,18,26,34,44,55,66,76,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,17,23,28,35,41,48,54,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,13,20,26,32,40,48,55,63,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,26,36,47,58,70,83,94,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,23,33,43,53,64,75,87,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,29,38,48,58,69,80,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,17,23,29,36,43,50,57,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,32,40,50,61,71,82,94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,20,32,49,67,85,104,126,148,167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,28,37,47,57,69,81,93,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,22,29,36,44,52,60,69,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,18,28,39,52,65,80,96,113,133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,23,30,39,47,57,66,76,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,9,14,21,28,36,44,52,62,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,29,41,54,67,82,98,115,132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,32,52,78,109,145,186,232,282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,16,20,25,32,39,46,54,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,28,36,45,55,66,77,87,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,26,36,47,58,70,83,96,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,25,36,45,56,67,80,93,105,124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,17,23,29,37,46,53,62,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,10,14,19,24,30,36,41,48,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,22,31,41,51,61,72,83,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,34,44,54,64,74,85,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,20,30,42,55,68,81,94,108,121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,30,43,57,71,87,105,122,141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,31,40,51,62,73,86,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,28,39,51,63,75,88,101,115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,23,33,44,54,66,77,90,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,27,37,49,61,74,88,102,117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,3,6,14,20,29,37,46,57,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,20,31,42,53,65,77,91,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,23,32,41,52,62,74,85,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,24,29,36,45,56,65,75,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,22,33,44,56,69,84,100,115,136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,20,31,42,54,67,81,96,111,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,28,35,44,54,64,74,84,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,17,21,27,33,39,44,50,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,25,38,52,69,84,100,118,136,158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,16,21,26,32,38,43,48,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,23,32,42,53,65,77,89,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,19,30,40,51,62,75,88,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,6,8,12,15,20,25,29,35,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,28,37,46,55,65,76,87,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,22,29,36,44,54,63,72,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,21,31,39,49,60,71,83,94,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,21,32,43,54,65,77,90,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,29,38,47,58,69,80,94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,14,24,39,56,78,103,131,163,196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,10,15,21,27,35,43,50,58,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,28,36,45,56,69,82,97,116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,13,17,21,25,30,34,38,41,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,26,31,37,44,52,59,66,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,20,28,36,45,55,64,74,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,18,25,31,39,48,55,63,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,16,22,28,35,41,47,53,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,27,35,44,53,63,74,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,29,37,45,54,62,71,78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,25,34,44,54,64,75,86,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,21,31,41,52,63,76,89,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,18,27,38,49,61,72,85,98,111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,26,37,49,61,74,87,102,117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,20,30,41,52,64,77,91,106,123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,10,15,21,26,33,41,47,54,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,28,36,46,55,65,75,84,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,18,26,34,43,53,64,74,85,98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,8,13,19,25,33,40,46,54,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,20,27,34,42,51,60,68,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,25,34,45,55,65,75,86,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,10,16,23,31,39,48,57,66,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,26,36,47,59,72,85,99,114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,11,18,27,37,49,62,75,90,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,28,36,44,53,62,71,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,10,17,26,35,44,53,62,73,78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,20,29,38,49,60,71,84,96,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,22,29,36,45,54,61,70,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,22,29,36,44,53,60,68,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,24,28,33,39,45,50,55,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,6,9,15,21,30,38,46,56,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,21,32,42,54,66,79,94,107,124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,22,26,30,35,40,44,48,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,9,14,20,25,32,38,44,50,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,33,42,52,62,73,84,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,17,24,28,32,38,44,49,54,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,13,21,29,37,48,61,73,88,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,17,20,23,28,32,36,40,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,27,35,43,52,61,70,78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,25,34,44,56,69,82,96,112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,19,26,34,43,52,62,71,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,23,31,40,50,59,68,78,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,28,40,53,66,79,94,109,125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,28,39,50,62,74,87,100,114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,23,31,40,49,57,66,74,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,17,26,32,40,49,58,66,74,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,11,16,21,25,32,38,44,51,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,7,13,19,26,34,40,48,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,32,41,49,58,67,76,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,17,25,33,42,53,64,75,87,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,20,28,37,49,61,74,87,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,19,26,34,43,53,62,72,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,17,24,30,37,44,51,58,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,20,27,35,44,53,61,70,78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,15,22,30,38,46,55,64,73,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,17,25,31,38,45,52,59,66,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,17,24,30,36,44,53,60,68,78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,19,24,30,37,43,49,57,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,33,43,54,65,78,90,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,21,24,28,33,39,43,47,53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,19,28,37,47,57,67,78,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,23,34,46,58,70,83,96,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,8,12,16,19,24,29,32,37,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,21,32,42,53,64,76,89,102,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,9,14,22,30,39,48,58,69,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,21,29,36,45,53,62,71,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,26,29,34,40,48,54,60,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,30,40,53,67,83,99,117,137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,21,30,41,53,67,81,97,114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,10,14,17,20,25,30,35,40,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,24,36,48,62,76,92,110,127,151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,22,29,36,45,55,64,74,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,19,27,34,41,49,58,67,75,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,15,22,30,38,47,58,68,78,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,5,8,11,13,17,21,24,28,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,23,33,41,50,59,70,81,90,107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,14,20,26,31,39,46,53,60,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,26,33,40,48,56,64,72,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,27,36,46,57,68,79,90,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,20,31,42,55,68,82,97,112,129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,10,14,19,23,29,34,38,44,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,24,32,42,51,62,73,85,98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
